design,domain,tool,flow,datatype,bram,dsp,ff,lut,bram_avail,dsp_avail,ff_avail,lut_avail,bram_util,dsp_util,ff_util,lut_util,cycles,latency_ns,ii,target_clock_ns,achieved_clock_ns,fmax_mhz,power_w,power_dyn_w,power_static_w,timing_met,throughput,notes
GEMM_config_M64_K128_N128_UM1_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3289,2261,1824,2520,548160,274080,1.8092,0.119,0.6,0.8249,1089673,10896730.0,1089674,10.0,3.0,333.333,0.656,0.035,0.621,True,91.7706504611934,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1593,1107,1824,2520,548160,274080,0.0548,0.0,0.2906,0.4039,41273,412730.0,41274,10.0,2.859,349.773,0.63,0.01,0.62,True,2422.8914786906694,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3221,2302,1824,2520,548160,274080,1.3706,0.119,0.5876,0.8399,41415,414150.0,41416,10.0,2.957,338.181,0.653,0.032,0.62,True,2414.5840878908607,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_ijk_BIAS_True_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3292,2314,1824,2520,548160,274080,1.3706,0.119,0.6006,0.8443,41291,412910.0,41292,10.0,2.768,361.272,0.654,0.034,0.62,True,2421.8352667651548,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_ijk_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3244,2239,1824,2520,548160,274080,1.8092,0.119,0.5918,0.8169,1089734,10897340.0,1089735,10.0,3.131,319.387,0.655,0.034,0.621,True,91.76551341887102,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_ijk_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3397,2288,1824,2520,548160,274080,1.8092,0.119,0.6197,0.8348,1089680,10896800.0,1089681,10.0,3.025,330.579,0.656,0.035,0.621,True,91.77006093532046,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_ijk_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1593,1107,1824,2520,548160,274080,0.0548,0.0,0.2906,0.4039,41273,412730.0,41274,10.0,2.859,349.773,0.63,0.01,0.62,True,2422.8914786906694,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_ijk_BIAS_True_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3329,2332,1824,2520,548160,274080,1.3706,0.119,0.6073,0.8508,41422,414220.0,41423,10.0,3.075,325.203,0.655,0.034,0.62,True,2414.176041716962,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_ikj_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3182,2289,1824,2520,548160,274080,1.3706,0.119,0.5805,0.8352,41282,412820.0,41283,10.0,2.897,345.185,0.652,0.032,0.62,True,2422.3632575941087,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_ikj_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3153,2192,1824,2520,548160,274080,1.8092,0.119,0.5752,0.7998,1089729,10897290.0,1089730,10.0,2.955,338.409,0.655,0.035,0.621,True,91.76593446627557,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_ikj_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3308,2309,1824,2520,548160,274080,1.8092,0.119,0.6035,0.8425,1089673,10896730.0,1089674,10.0,3.013,331.895,0.656,0.035,0.621,True,91.7706504611934,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_ikj_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1593,1107,1824,2520,548160,274080,0.0548,0.0,0.2906,0.4039,41273,412730.0,41274,10.0,2.859,349.773,0.63,0.01,0.62,True,2422.8914786906694,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_ikj_BIAS_False_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3221,2302,1824,2520,548160,274080,1.3706,0.119,0.5876,0.8399,41415,414150.0,41416,10.0,2.957,338.181,0.653,0.032,0.62,True,2414.5840878908607,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_ikj_BIAS_True_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3292,2314,1824,2520,548160,274080,1.3706,0.119,0.6006,0.8443,41291,412910.0,41292,10.0,2.768,361.272,0.654,0.034,0.62,True,2421.8352667651548,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_ikj_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3263,2284,1824,2520,548160,274080,1.8092,0.119,0.5953,0.8333,1089734,10897340.0,1089735,10.0,3.156,316.857,0.656,0.036,0.621,True,91.76551341887102,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_ikj_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3416,2341,1824,2520,548160,274080,1.8092,0.119,0.6232,0.8541,1089680,10896800.0,1089681,10.0,3.075,325.203,0.656,0.036,0.621,True,91.77006093532046,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_ikj_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1593,1107,1824,2520,548160,274080,0.0548,0.0,0.2906,0.4039,41273,412730.0,41274,10.0,2.859,349.773,0.63,0.01,0.62,True,2422.8914786906694,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_ikj_BIAS_True_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3329,2332,1824,2520,548160,274080,1.3706,0.119,0.6073,0.8508,41422,414220.0,41423,10.0,3.075,325.203,0.655,0.034,0.62,True,2414.176041716962,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_jik_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3256,2340,1824,2520,548160,274080,1.3706,0.119,0.594,0.8538,41282,412820.0,41283,10.0,3.186,313.873,0.653,0.032,0.62,True,2422.3632575941087,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_jik_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3219,2173,1824,2520,548160,274080,1.8092,0.119,0.5872,0.7928,1090750,10907500.0,1090751,10.0,3.097,322.893,0.654,0.034,0.621,True,91.68003667201467,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_jik_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3302,2245,1824,2520,548160,274080,1.8092,0.119,0.6024,0.8191,1090763,10907630.0,1090764,10.0,3.462,288.85,0.655,0.034,0.621,True,91.67894400525137,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_jik_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1593,1107,1824,2520,548160,274080,0.0548,0.0,0.2906,0.4039,41273,412730.0,41274,10.0,2.859,349.773,0.63,0.01,0.62,True,2422.8914786906694,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_jik_BIAS_False_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3223,2323,1824,2520,548160,274080,1.3706,0.119,0.588,0.8476,41415,414150.0,41416,10.0,2.874,347.947,0.653,0.032,0.62,True,2414.5840878908607,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_jik_BIAS_True_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3366,2371,1824,2520,548160,274080,1.3706,0.119,0.6141,0.8651,41291,412910.0,41292,10.0,3.041,328.839,0.655,0.034,0.62,True,2421.8352667651548,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_jik_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3333,2266,1824,2520,548160,274080,1.8092,0.119,0.608,0.8268,1090759,10907590.0,1090760,10.0,2.945,339.559,0.655,0.034,0.621,True,91.67928020763523,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_jik_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3412,2281,1824,2520,548160,274080,1.8092,0.119,0.6224,0.8322,1090772,10907720.0,1090773,10.0,2.997,333.667,0.655,0.035,0.621,True,91.67818755890323,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_jik_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1593,1107,1824,2520,548160,274080,0.0548,0.0,0.2906,0.4039,41273,412730.0,41274,10.0,2.859,349.773,0.63,0.01,0.62,True,2422.8914786906694,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_jik_BIAS_True_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3331,2356,1824,2520,548160,274080,1.3706,0.119,0.6077,0.8596,41422,414220.0,41423,10.0,2.763,361.925,0.654,0.034,0.62,True,2414.176041716962,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_jki_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3256,2340,1824,2520,548160,274080,1.3706,0.119,0.594,0.8538,41282,412820.0,41283,10.0,3.186,313.873,0.653,0.032,0.62,True,2422.3632575941087,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_jki_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3173,2189,1824,2520,548160,274080,1.8092,0.119,0.5788,0.7987,1089729,10897290.0,1089730,10.0,3.047,328.192,0.655,0.034,0.621,True,91.76593446627557,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_jki_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3254,2254,1824,2520,548160,274080,1.8092,0.119,0.5936,0.8224,1089673,10896730.0,1089674,10.0,3.194,313.087,0.655,0.035,0.621,True,91.7706504611934,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_jki_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1593,1107,1824,2520,548160,274080,0.0548,0.0,0.2906,0.4039,41273,412730.0,41274,10.0,2.859,349.773,0.63,0.01,0.62,True,2422.8914786906694,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_jki_BIAS_False_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3223,2323,1824,2520,548160,274080,1.3706,0.119,0.588,0.8476,41415,414150.0,41416,10.0,2.874,347.947,0.653,0.032,0.62,True,2414.5840878908607,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_jki_BIAS_True_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3366,2371,1824,2520,548160,274080,1.3706,0.119,0.6141,0.8651,41291,412910.0,41292,10.0,3.041,328.839,0.655,0.034,0.62,True,2421.8352667651548,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_jki_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3283,2277,1824,2520,548160,274080,1.8092,0.119,0.5989,0.8308,1089734,10897340.0,1089735,10.0,3.36,297.619,0.657,0.037,0.621,True,91.76551341887102,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_jki_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3362,2286,1824,2520,548160,274080,1.8092,0.119,0.6133,0.8341,1089680,10896800.0,1089681,10.0,3.318,301.386,0.657,0.036,0.621,True,91.77006093532046,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_jki_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1593,1107,1824,2520,548160,274080,0.0548,0.0,0.2906,0.4039,41273,412730.0,41274,10.0,2.859,349.773,0.63,0.01,0.62,True,2422.8914786906694,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_jki_BIAS_True_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3331,2356,1824,2520,548160,274080,1.3706,0.119,0.6077,0.8596,41422,414220.0,41423,10.0,2.763,361.925,0.654,0.034,0.62,True,2414.176041716962,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_kij_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3182,2289,1824,2520,548160,274080,1.3706,0.119,0.5805,0.8352,41282,412820.0,41283,10.0,2.897,345.185,0.652,0.032,0.62,True,2422.3632575941087,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_kij_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3153,2203,1824,2520,548160,274080,1.8092,0.119,0.5752,0.8038,1089729,10897290.0,1089730,10.0,3.709,269.614,0.656,0.035,0.621,True,91.76593446627557,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_kij_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3308,2317,1824,2520,548160,274080,1.8092,0.119,0.6035,0.8454,1089673,10896730.0,1089674,10.0,3.097,322.893,0.656,0.035,0.621,True,91.7706504611934,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_kij_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1593,1107,1824,2520,548160,274080,0.0548,0.0,0.2906,0.4039,41273,412730.0,41274,10.0,2.859,349.773,0.63,0.01,0.62,True,2422.8914786906694,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_kij_BIAS_False_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3221,2302,1824,2520,548160,274080,1.3706,0.119,0.5876,0.8399,41415,414150.0,41416,10.0,2.957,338.181,0.653,0.032,0.62,True,2414.5840878908607,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_kij_BIAS_True_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3292,2314,1824,2520,548160,274080,1.3706,0.119,0.6006,0.8443,41291,412910.0,41292,10.0,2.768,361.272,0.654,0.034,0.62,True,2421.8352667651548,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_kij_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3263,2296,1824,2520,548160,274080,1.8092,0.119,0.5953,0.8377,1089734,10897340.0,1089735,10.0,3.022,330.907,0.656,0.035,0.621,True,91.76551341887102,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_kij_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3416,2351,1824,2520,548160,274080,1.8092,0.119,0.6232,0.8578,1089680,10896800.0,1089681,10.0,3.336,299.76,0.658,0.037,0.621,True,91.77006093532046,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_kij_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1593,1107,1824,2520,548160,274080,0.0548,0.0,0.2906,0.4039,41273,412730.0,41274,10.0,2.859,349.773,0.63,0.01,0.62,True,2422.8914786906694,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_kij_BIAS_True_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3329,2332,1824,2520,548160,274080,1.3706,0.119,0.6073,0.8508,41422,414220.0,41423,10.0,3.075,325.203,0.655,0.034,0.62,True,2414.176041716962,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_kji_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3256,2340,1824,2520,548160,274080,1.3706,0.119,0.594,0.8538,41282,412820.0,41283,10.0,3.186,313.873,0.653,0.032,0.62,True,2422.3632575941087,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_kji_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3173,2222,1824,2520,548160,274080,1.8092,0.119,0.5788,0.8107,1089729,10897290.0,1089730,10.0,2.764,361.795,0.656,0.035,0.621,True,91.76593446627557,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_kji_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3254,2288,1824,2520,548160,274080,1.8092,0.119,0.5936,0.8348,1089673,10896730.0,1089674,10.0,3.107,321.854,0.655,0.035,0.621,True,91.7706504611934,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_kji_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1593,1107,1824,2520,548160,274080,0.0548,0.0,0.2906,0.4039,41273,412730.0,41274,10.0,2.859,349.773,0.63,0.01,0.62,True,2422.8914786906694,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_kji_BIAS_False_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3223,2323,1824,2520,548160,274080,1.3706,0.119,0.588,0.8476,41415,414150.0,41416,10.0,2.874,347.947,0.653,0.032,0.62,True,2414.5840878908607,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_kji_BIAS_True_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3366,2371,1824,2520,548160,274080,1.3706,0.119,0.6141,0.8651,41291,412910.0,41292,10.0,3.041,328.839,0.655,0.034,0.62,True,2421.8352667651548,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_kji_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3283,2308,1824,2520,548160,274080,1.8092,0.119,0.5989,0.8421,1089734,10897340.0,1089735,10.0,3.13,319.489,0.657,0.036,0.621,True,91.76551341887102,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_kji_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3362,2321,1824,2520,548160,274080,1.8092,0.119,0.6133,0.8468,1089680,10896800.0,1089681,10.0,3.136,318.878,0.658,0.037,0.621,True,91.77006093532046,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_kji_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1593,1107,1824,2520,548160,274080,0.0548,0.0,0.2906,0.4039,41273,412730.0,41274,10.0,2.859,349.773,0.63,0.01,0.62,True,2422.8914786906694,
GEMM_config_M64_K128_N128_UM1_UK1_UN1_kji_BIAS_True_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",25,3,3331,2356,1824,2520,548160,274080,1.3706,0.119,0.6077,0.8596,41422,414220.0,41423,10.0,2.763,361.925,0.654,0.034,0.62,True,2414.176041716962,
GEMM_config_M64_K128_N128_UM1_UK1_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",26,17,3388,2420,1824,2520,548160,274080,1.4254,0.6746,0.6181,0.883,26946,269460.0,26947,10.0,3.37,296.736,0.665,0.045,0.621,True,3711.1259556149334,
GEMM_config_M64_K128_N128_UM1_UK1_UN8_ijk_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",34,17,3484,2330,1824,2520,548160,274080,1.864,0.6746,0.6356,0.8501,165008,1650080.0,165009,10.0,3.361,297.53,0.667,0.046,0.621,True,606.031222728595,
GEMM_config_M64_K128_N128_UM1_UK1_UN8_ikj_BIAS_False_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",26,17,3443,2426,1824,2520,548160,274080,1.4254,0.6746,0.6281,0.8851,41415,414150.0,41416,10.0,2.93,341.297,0.664,0.044,0.621,True,2414.5840878908607,
GEMM_config_M64_K128_N128_UM1_UK1_UN8_jik_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",34,24,3837,2904,1824,2520,548160,274080,1.864,0.9524,0.7,1.0595,165978,1659780.0,165979,10.0,3.297,303.306,0.678,0.057,0.621,True,602.4894865584596,
GEMM_config_M64_K128_N128_UM1_UK1_UN8_jik_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1688,1191,1824,2520,548160,274080,0.0548,0.0,0.3079,0.4345,42131,421310.0,42132,10.0,2.767,361.402,0.631,0.01,0.62,True,2373.5491680710165,
GEMM_config_M64_K128_N128_UM1_UK1_UN8_jki_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",34,24,4300,3223,1824,2520,548160,274080,1.864,0.9524,0.7844,1.1759,1200626,12006260.0,1200627,10.0,3.417,292.654,0.684,0.063,0.621,True,83.28988377729618,
GEMM_config_M64_K128_N128_UM1_UK1_UN8_kij_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1587,1093,1824,2520,548160,274080,0.0548,0.0,0.2895,0.3988,26873,268730.0,26874,10.0,2.511,398.248,0.63,0.01,0.62,True,3721.2071596025753,
GEMM_config_M64_K128_N128_UM1_UK1_UN8_kji_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",26,17,3919,2802,1824,2520,548160,274080,1.4254,0.6746,0.7149,1.0223,42336,423360.0,42337,10.0,3.35,298.507,0.67,0.05,0.621,True,2362.0559334845047,
GEMM_config_M64_K128_N128_UM1_UK1_UN8_kji_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",34,17,4355,3120,1824,2520,548160,274080,1.864,0.6746,0.7945,1.1384,1084639,10846390.0,1084640,10.0,4.007,249.563,0.673,0.052,0.621,True,92.19657415969738,
GEMM_config_M64_K128_N128_UM1_UK8_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",26,10,3771,2807,1824,2520,548160,274080,1.4254,0.3968,0.6879,1.0242,42336,423360.0,42337,10.0,3.615,276.625,0.665,0.044,0.621,True,2362.0559334845047,
GEMM_config_M64_K128_N128_UM1_UK8_UN1_ikj_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",34,10,3294,2286,1824,2520,548160,274080,1.864,0.3968,0.6009,0.8341,1089673,10896730.0,1089674,10.0,3.204,312.11,0.66,0.04,0.621,True,91.7706504611934,
GEMM_config_M64_K128_N128_UM1_UK8_UN1_ikj_BIAS_True_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",26,10,3881,2838,1824,2520,548160,274080,1.4254,0.3968,0.708,1.0355,42345,423450.0,42346,10.0,3.563,280.662,0.665,0.044,0.621,True,2361.5539024678237,
GEMM_config_M64_K128_N128_UM1_UK8_UN1_jik_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",34,10,3957,2904,1824,2520,548160,274080,1.864,0.3968,0.7219,1.0595,1090759,10907590.0,1090760,10.0,3.025,330.579,0.667,0.047,0.621,True,91.67928020763523,
GEMM_config_M64_K128_N128_UM1_UK8_UN1_jki_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",26,17,3912,2786,1824,2520,548160,274080,1.4254,0.6746,0.7137,1.0165,50471,504710.0,50472,10.0,4.22,236.967,0.669,0.049,0.621,True,1981.3358166075568,
GEMM_config_M64_K128_N128_UM1_UK8_UN1_kij_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",26,17,3732,2698,1824,2520,548160,274080,1.4254,0.6746,0.6808,0.9844,42320,423200.0,42321,10.0,3.169,315.557,0.671,0.051,0.621,True,2362.9489603024576,
GEMM_config_M64_K128_N128_UM1_UK8_UN1_kij_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",26,17,4036,2796,1824,2520,548160,274080,1.4254,0.6746,0.7363,1.0201,43316,433160.0,43317,10.0,3.503,285.47,0.671,0.051,0.621,True,2308.6157539939054,
GEMM_config_M64_K128_N128_UM1_UK8_UN1_kji_BIAS_True_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",26,17,3973,2741,1824,2520,548160,274080,1.4254,0.6746,0.7248,1.0001,50613,506130.0,50614,10.0,3.495,286.123,0.667,0.047,0.621,True,1975.7769742951416,
GEMM_config_M64_K128_N128_UM1_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",74,80,3847,3171,1824,2520,548160,274080,4.057,3.1746,0.7018,1.157,27921,279210.0,27922,10.0,4.184,239.006,0.704,0.084,0.621,True,3581.533612692955,
